"id","code","country","city","latitude","longitude","altitude"
"9704","TH","Thailand","Nakhon Ratchasima","14.9706567","102.1019516","183.0"
"9705","TH","Thailand","Chiang Mai","18.7902778","98.9816666","312.0"
"9706","TH","Thailand","Hat Yai","7.0166667","100.4666672","71.0"
"9707","TH","Thailand","Pak Kret","13.9166667","100.5000000","2.0"
"9708","TH","Thailand","Si Racha","13.1666667","100.9333344","-9999.0"
"9709","TH","Thailand","Phra Pradaeng","13.6666667","100.5333328","2.0"
"9710","TH","Thailand","Lampang","18.2983333","99.5072250","224.0"
"9711","TH","Thailand","Khon Kaen","16.4333333","102.8333359","162.0"
"9712","TH","Thailand","Surat Thani","9.1333333","99.3166656","2.0"
"9713","TH","Thailand","Ban Rangsit","14.0166667","100.7333298","10.0"
"9714","TH","Thailand","Ubon Ratchathani","15.2330556","104.8630524","128.0"
"9715","TH","Thailand","Nakhon Si Thammarat","8.4333333","99.9666672","10.0"
"9716","TH","Thailand","Changwat Rayong","12.6833333","101.2833328","8.0"
"9717","TH","Thailand","Khlong Luang","14.0666667","100.6500015","8.0"
"9718","TH","Thailand","Nakhon Pathom","13.8166667","100.0500031","4.0"
"9719","TH","Thailand","Phitsanulok","16.8333333","100.2500000","41.0"
"9720","TH","Thailand","Chanthaburi","12.6000000","102.1500015","6.0"
"9721","TH","Thailand","Ban Phattha Ya","12.9333333","100.8833313","8.0"
"9722","TH","Thailand","Yala","6.5427778","101.2836075","33.0"
"9723","TH","Thailand","Ratchaburi","13.5333333","99.8000031","6.0"
"9724","TH","Thailand","Phuket","7.8833333","98.4000015","9.0"
"9725","TH","Thailand","Ban Mai","7.2000000","100.5500031","181.0"
"9726","TH","Thailand","Phra Nakhon Si Ayutthaya","14.3500000","100.5500031","14.0"
"9727","TH","Thailand","Chiang Rai","19.9000000","99.8333359","386.0"
"9728","TH","Thailand","Bang Kruai","13.8000000","100.4833298","2.0"
"9729","TH","Thailand","Sakon Nakhon","17.1666667","104.1500015","174.0"
"9730","TH","Thailand","Krathum Baen","13.6500000","100.2666702","2.0"
"9731","TH","Thailand","Trang","7.5563344","99.6114044","33.0"
"9732","TH","Thailand","Sattahip","12.6666667","100.9000015","13.0"
"9733","TH","Thailand","Kanchanaburi","14.0041160","99.5483246","21.0"
"9734","TH","Thailand","Nong Khai","17.8761111","102.7444458","164.0"
"9735","TH","Thailand","Samut Sakhon","13.5333333","100.2833328","2.0"
"9736","TH","Thailand","Ban Lam Luk Ka","13.9773817","100.7777634","2.0"
"9737","TH","Thailand","Kamphaeng Phet","16.4666667","99.5000000","72.0"
"9738","TH","Thailand","Chaiyaphum","15.8000000","102.0333328","198.0"
"9739","TH","Thailand","Uttaradit","17.6311111","100.1008301","75.0"
"9740","TH","Thailand","Lop Buri","14.8000000","100.6166687","6.0"
"9741","TH","Thailand","Ban Pong","13.8166667","99.8833313","19.0"
"9742","TH","Thailand","Phra Phutthabat","14.7166667","100.8000031","51.0"
"9743","TH","Thailand","Chumphon","10.5000000","99.1666641","11.0"
"9744","TH","Thailand","Klaeng","12.7833333","101.6500015","9.0"
"9745","TH","Thailand","Kalasin","16.4333333","103.5000000","152.0"
"9746","TH","Thailand","Suphan Buri","14.4666667","100.1166687","10.0"
"9747","TH","Thailand","Tha Maka","13.9000000","99.7666702","20.0"
"9748","TH","Thailand","Maha Sarakham","16.1833333","103.3000031","143.0"
"9749","TH","Thailand","Phetchabun","16.4190435","101.1605606","122.0"
"9750","TH","Thailand","Hua Hin","12.5706485","99.9587631","-9999.0"
"9751","TH","Thailand","Chachoengsao","13.7000000","101.0833359","2.0"
"9752","TH","Thailand","Cha-am","12.8000000","99.9666672","8.0"
"9753","TH","Thailand","Pak Chong","14.7041667","101.4130554","319.0"
"9754","TH","Thailand","Narathiwat","6.4244444","101.8236084","1.0"
"9755","TH","Thailand","Pran Buri","12.3833333","99.9166641","3.0"
"9756","TH","Thailand","Surin","14.8833333","103.4833298","158.0"
"9757","TH","Thailand","Phetchaburi","13.1000000","99.9499969","5.0"
"9758","TH","Thailand","Chum Phae","16.5333333","102.0999985","217.0"
"9759","TH","Thailand","Sadao","6.6333333","100.4333344","71.0"
"9760","TH","Thailand","Si Sa Ket","15.1166667","104.3333359","120.0"
"9761","TH","Thailand","Mae Sot","16.7166667","98.5666656","208.0"
"9762","TH","Thailand","Phatthalung","7.6166667","100.0833359","77.0"
"9763","TH","Thailand","Warin Chamrap","15.2000000","104.8833313","138.0"
"9764","TH","Thailand","Sungai Kolok","6.0266667","101.9677811","54.0"
"9765","TH","Thailand","Tha Yang","12.9577209","99.9055481","13.0"
"9766","TH","Thailand","Ban Phaeo","13.5833333","100.1166687","2.0"
"9767","TH","Thailand","Bang Bua Thong","13.9166667","100.4333344","2.0"
"9768","TH","Thailand","Nong Khae","14.3333333","100.8666687","8.0"
"9769","TH","Thailand","Mukdahan","16.5333333","104.7166672","154.0"
"9770","TH","Thailand","Ban Na","17.0305556","99.7525024","54.0"
"9771","TH","Thailand","Ko Samui","9.5342254","99.9353714","17.0"
"9772","TH","Thailand","Bang Lamung","13.0470378","100.9289093","4.0"
"9773","TH","Thailand","Roi Et","16.0567014","103.6530838","149.0"
"9774","TH","Thailand","Wichian Buri","15.6588889","101.1125031","107.0"
"9775","TH","Thailand","Phrae","18.1500000","100.1333313","154.0"
"9776","TH","Thailand","Ban Mae Chan","20.1472222","99.8538895","420.0"
"9777","TH","Thailand","Sam Phran","13.7166667","100.2166672","2.0"
"9778","TH","Thailand","Kantharalak","14.6500000","104.6500015","147.0"
"9779","TH","Thailand","Photharam","13.6833333","99.8499985","8.0"
"9780","TH","Thailand","Phichit","16.4333333","100.3666687","42.0"
"9781","TH","Thailand","Det Udom","14.9050000","105.0772247","140.0"
"9782","TH","Thailand","Ban Phai","16.0666667","102.7333298","173.0"
"9783","TH","Thailand","Amphoe Tha Bo","17.8450000","102.5841675","149.0"
"9784","TH","Thailand","Loei","17.4833333","101.7166672","254.0"
"9785","TH","Thailand","Samut Songkhram","13.4000000","100.0000000","5.0"
"9786","TH","Thailand","Kathu","7.9166667","98.3499985","159.0"
"9787","TH","Thailand","Amnat Charoen","15.8500000","104.6333313","149.0"
"9788","TH","Thailand","Nakhon Phanom","17.4000000","104.7833328","140.0"
"9789","TH","Thailand","Satun","6.6166667","100.0666656","18.0"
"9790","TH","Thailand","Prachuap Khiri Khan","11.8209811","99.7840958","13.0"
"9791","TH","Thailand","San Kamphaeng","18.7422222","99.1224976","296.0"
"9792","TH","Thailand","Prachin Buri","14.0502778","101.3702774","23.0"
"9793","TH","Thailand","Krabi","8.0666667","98.9166641","2.0"
"9794","TH","Thailand","Ban Bang Sao Thong","13.6666667","100.8166656","2.0"
"9795","TH","Thailand","Yaring","6.8616667","101.3649979","1.0"
"9796","TH","Thailand","Amphoe Na Klang","17.3075000","102.1794434","254.0"
"9797","TH","Thailand","Kaeng Khoi","14.5880556","101.0030594","27.0"
"9798","TH","Thailand","Betong","5.7500000","101.0833359","284.0"
"9799","TH","Thailand","Bang Phae","13.7000000","99.9333344","6.0"
"9800","TG","Togo","Lome","6.1319444","1.2227778","64.0"
"9801","TG","Togo","Sokode","8.9833333","1.1333333","417.0"
"9802","TG","Togo","Kara","9.5511111","1.1861111","321.0"
"9803","TG","Togo","Kpalime","6.9000000","0.6333333","246.0"
"9804","TG","Togo","Atakpame","7.5333333","1.1333333","425.0"
"9805","TG","Togo","Bassar","9.2500000","0.7833333","463.0"
"9806","TG","Togo","Tsevie","6.4261111","1.2133332","77.0"
"9807","TG","Togo","Aneho","6.2333333","1.6000000","64.0"
"9808","TG","Togo","Sansanne-Mango","10.3591667","0.4708333","143.0"
"9809","TG","Togo","Dapaong","10.8638889","0.2050000","305.0"
"9810","TG","Togo","Tchamba","9.0333333","1.4166667","320.0"
"9811","TG","Togo","Niamtougou","9.7680556","1.1052778","391.0"
"9812","TG","Togo","Bafilo","9.3500000","1.2666667","454.0"
"9813","TG","Togo","Notse","6.9500000","1.1666667","147.0"
"9814","TG","Togo","Sotouboua","8.5666667","0.9833333","374.0"
"9815","TG","Togo","Vogan","6.3333333","1.5333333","67.0"
"9816","TG","Togo","Badou","7.5833333","0.6000000","361.0"
"9817","TG","Togo","Tabligbo","6.5833333","1.5000000","76.0"
"9818","TG","Togo","Kande","9.9577778","1.0447222","309.0"
"9819","TG","Togo","Amlame","7.4666667","0.9000000","489.0"
"9820","TG","Togo","Pagouda","9.7525000","1.3277777","455.0"
"9821","TO","Tonga","Nuku`alofa","-21.1333333","-175.1999969","-9999.0"
"9822","TO","Tonga","Neiafu","-18.6500000","-173.9833374","1.0"
"9823","TO","Tonga","Havelu","-21.1500000","-175.2166595","1.0"
"9824","TO","Tonga","Vaini","-21.2000000","-175.1999969","1.0"
"9825","TO","Tonga","Pangai","-19.8000000","-174.3500061","-9999.0"
"9826","TO","Tonga","`Ohonua","-21.3333333","-174.9499969","11.0"
"9827","TO","Tonga","Hihifo","-15.9500000","-173.7500000","1.0"
"9828","TN","Tunisia","Tunis","36.8027778","10.1797218","13.0"
"9829","TN","Tunisia","Sfax","34.7405556","10.7602777","13.0"
"9830","TN","Tunisia","Sousse","35.8255556","10.6411114","25.0"
"9831","TN","Tunisia","Midoun","33.8083333","10.9938889","18.0"
"9832","TN","Tunisia","Kairouan","35.6744444","10.1016665","67.0"
"9833","TN","Tunisia","Bizerte","37.2744444","9.8738890","33.0"
"9834","TN","Tunisia","Gabes","33.8833333","10.1166668","1.0"
"9835","TN","Tunisia","Kasserine","35.1672222","8.8288889","657.0"
"9836","TN","Tunisia","Gafsa","34.4250000","8.7841663","298.0"
"9837","TN","Tunisia","La Goulette","36.8180556","10.3050003","1.0"
"9838","TN","Tunisia","Zarzis","33.5000000","11.1166668","4.0"
"9839","TN","Tunisia","Monastir","35.7833333","10.8333330","1.0"
"9840","TN","Tunisia","La Mohammedia","36.6769444","10.1555557","79.0"
"9841","TN","Tunisia","Al Marsa","36.8781788","10.3246593","8.0"
"9842","TN","Tunisia","Masakin","35.7333333","10.5833330","44.0"
"9843","TN","Tunisia","Saqanis","35.7833333","10.8000002","26.0"
"9844","TN","Tunisia","Houmt Souk","33.8747222","10.8591671","7.0"
"9845","TN","Tunisia","Tataouine","32.9333333","10.4499998","247.0"
"9846","TN","Tunisia","Douane","36.4447222","10.7508335","1.0"
"9847","TN","Tunisia","Beja","36.7333333","9.1833334","222.0"
"9848","TN","Tunisia","Al Hammamat","36.4000000","10.6166668","-9999.0"
"9849","TN","Tunisia","Jendouba","36.5011111","8.7794447","141.0"
"9850","TN","Tunisia","El Kef","36.1822222","8.7147226","684.0"
"9851","TN","Tunisia","Hammam-Lif","36.7330556","10.3361111","1.0"
"9852","TN","Tunisia","Oued Lill","36.8341667","10.0422220","65.0"
"9853","TN","Tunisia","Menzel Bourguiba","37.1558333","9.7936115","32.0"
"9854","TN","Tunisia","Zouila","35.5005556","11.0605555","13.0"
"9855","TN","Tunisia","Rades","36.7680556","10.2752781","4.0"
"9856","TN","Tunisia","Sidi Bouzid","35.0402778","9.4936113","313.0"
"9857","TN","Tunisia","Al Metlaoui","34.3333333","8.3999996","231.0"
"9858","TN","Tunisia","Jammal","35.6333333","10.7666664","24.0"
"9859","TN","Tunisia","Qasr Hallal","35.6500000","10.8999996","21.0"
"9860","TN","Tunisia","El Hamma","33.9000000","9.8000002","59.0"
"9861","TN","Tunisia","Tozeur","33.9205556","8.1333332","42.0"
"9862","TN","Tunisia","Dar Chabanne","36.4694444","10.7511110","19.0"
"9863","TN","Tunisia","Hammam Sousse","35.8588889","10.5938892","5.0"
"9864","TN","Tunisia","Al Qarmadah","34.7500000","10.7833328","-9999.0"
"9865","TN","Tunisia","Korba","36.5786111","10.8586111","1.0"
"9866","TN","Tunisia","La Sebala du Mornag","36.6816667","10.2888889","26.0"
"9867","TN","Tunisia","Mateur","37.0400000","9.6663885","51.0"
"9868","TN","Tunisia","Ar Rudayyif","34.3833333","8.1499996","575.0"
"9869","TN","Tunisia","Douz","33.4575000","9.0216665","64.0"
"9870","TN","Tunisia","Ksour Essaf","35.4202778","10.9980555","1.0"
"9871","TN","Tunisia","Siliana","36.0833333","9.3666668","420.0"
"9872","TN","Tunisia","Manouba","36.8077778","10.1011114","32.0"
"9873","TN","Tunisia","Nefta","33.8741667","7.8797221","43.0"
"9874","TN","Tunisia","Chebba","35.2372222","11.1149998","14.0"
"9875","TN","Tunisia","Menzel Jemil","37.2358333","9.9174995","50.0"
"9876","TN","Tunisia","Taklisah","36.7833333","10.6333332","103.0"
"9877","TN","Tunisia","Majaz al Bab","36.6500000","9.6166668","42.0"
"9878","TN","Tunisia","El Jem","35.3000000","10.7166672","107.0"
"9879","TN","Tunisia","Akouda","35.8708333","10.5683336","13.0"
"9880","TN","Tunisia","Kebili","33.7019444","8.9736109","49.0"
"9881","TN","Tunisia","Tajerouine","35.8913889","8.5555553","688.0"
"9882","TN","Tunisia","Dawwar Tinjah","37.1666667","9.7500000","66.0"
"9883","TN","Tunisia","Al Wardanin","35.7166667","10.6666670","54.0"
"9884","TN","Tunisia","El Fahs","36.3669444","9.9049997","170.0"
"9885","TN","Tunisia","Beni Khiar","36.4691667","10.7822218","33.0"
"9886","TN","Tunisia","Zaghouan","36.4000000","10.1499996","198.0"
"9887","TN","Tunisia","Manzil Bu Zalafah","36.6833333","10.5833330","43.0"
"9888","TN","Tunisia","Al `Aliyah","37.1666667","10.0333328","54.0"
"9889","TN","Tunisia","Thala","35.5744444","8.6722221","969.0"
"9890","TN","Tunisia","Al Baqalitah","35.6166667","11.0000000","13.0"
"9891","TN","Tunisia","Menzel Abderhaman","37.2336111","9.8633337","47.0"
"9892","TN","Tunisia","Maktar","35.8605556","9.2058334","908.0"
"9893","TN","Tunisia","Sahline","35.7533333","10.7116671","15.0"
"9894","TN","Tunisia","As Sayyadah","35.6666667","10.8999996","1.0"
"9895","TN","Tunisia","Tabarka","36.9544444","8.7580557","79.0"
"9896","TN","Tunisia","Tastur","36.5500000","9.4499998","74.0"
"9897","TN","Tunisia","Bin Qirdan","33.1333333","11.2166672","9.0"
"9898","TN","Tunisia","Tabursuq","36.4666667","9.2500000","350.0"
"9899","TN","Tunisia","Banbalah","35.7000000","10.8000002","30.0"
"9900","TN","Tunisia","Bu `Aradah","36.3500000","9.6166668","273.0"
"9901","TN","Tunisia","Qusaybat al Madyuni","35.6833333","10.8500004","6.0"
"9902","TN","Tunisia","Bani Khallad","36.6500000","10.6000004","70.0"
"9903","TN","Tunisia","As Sars","36.0833333","9.0166664","487.0"
"9904","TN","Tunisia","Qa`fur","36.3333333","9.3166666","286.0"
"9905","TN","Tunisia","Bu `Urqub","36.5333333","10.5500002","77.0"
"9906","TN","Tunisia","Rafraf","37.1833333","10.1833334","246.0"
"9907","TN","Tunisia","Skhira","34.2833333","10.1000004","-9999.0"
"9908","TN","Tunisia","Sidi Bou Ali","35.9566667","10.4730558","8.0"
"9909","TN","Tunisia","Manzil Kamil","35.6333333","10.6666670","48.0"
"9910","TN","Tunisia","Bani Hassan","35.5666667","10.8166666","58.0"
"9911","TN","Tunisia","Degache","33.9858333","8.2202778","74.0"
"9912","TN","Tunisia","As Sanad","34.4666667","9.2666664","642.0"
"9913","TN","Tunisia","Haffouz","35.6350000","9.6769447","278.0"
"9914","TN","Tunisia","Al Karib","36.3333333","9.1333332","507.0"
"9915","TN","Tunisia","Jabinyanah","35.0333333","10.9166670","31.0"
"9916","TN","Tunisia","El Golaa","33.4833333","9.0036116","51.0"
"9917","TN","Tunisia","Sbikha","35.9338889","10.0208330","83.0"
"9918","TN","Tunisia","Sidi `Ulwan","35.3833333","10.9333334","52.0"
"9919","TN","Tunisia","El Maamoura","36.4672222","10.8058329","20.0"
"9920","TN","Tunisia","Harqalah","36.0333333","10.5000000","1.0"
"9921","TN","Tunisia","Ar Riqab","34.8666667","9.7833328","201.0"
"9922","TN","Tunisia","Zawiyat al Jadidi","36.6500000","10.5833330","44.0"
"9923","TN","Tunisia","Sakiet Sidi Youssef","36.2247222","8.3561115","822.0"
"9924","TN","Tunisia","Mellouleche","35.1666667","11.0363894","6.0"
"9925","TN","Tunisia","Shurban","35.2833333","10.3833332","98.0"
"9926","TN","Tunisia","Sbiba","35.5455556","9.0802774","643.0"
"9927","TN","Tunisia","Jemna","33.5777778","9.0147219","37.0"
"9928","TR","Turkey","Istanbul","41.0138430","28.9496613","28.0"
"9929","TR","Turkey","Ankara","39.9272222","32.8644447","889.0"
"9930","TR","Turkey","Izmir","38.4072222","27.1502781","132.0"
"9931","TR","Turkey","Bursa","40.1916667","29.0611115","155.0"
"9932","TR","Turkey","Adana","37.0016667","35.3288879","27.0"
"9933","TR","Turkey","Gaziantep","37.0594444","37.3824997","859.0"
"9934","TR","Turkey","Konya","37.8655556","32.4824982","1031.0"
"9935","TR","Turkey","Antalya","36.9125000","30.6897221","115.0"
"9936","TR","Turkey","Eskisehir Ili","39.6666667","31.1666660","766.0"
"9937","TR","Turkey","Diyarbakir","37.9188889","40.2105560","676.0"
"9938","TR","Turkey","Kayseri","38.7322222","35.4852791","1055.0"
"9939","TR","Turkey","Mercin","36.7952647","34.6179199","6.0"
"9940","TR","Turkey","Eskisehir","39.7766667","30.5205555","799.0"
"9941","TR","Turkey","Sanliurfa","37.1511111","38.7927780","484.0"
"9942","TR","Turkey","Malatya","38.3533333","38.3119431","954.0"
"9943","TR","Turkey","Erzurum","39.9086111","41.2769432","1913.0"
"9944","TR","Turkey","Samsun","41.2866667","36.3300018","14.0"
"9945","TR","Turkey","Kahramanmaras","37.5875000","36.9316673","561.0"
"9946","TR","Turkey","Van","38.4941667","43.3800011","1720.0"
"9947","TR","Turkey","Denizli","37.7741667","29.0874996","403.0"
"9948","TR","Turkey","Batman","37.8827778","41.1205559","603.0"
"9949","TR","Turkey","Batikent","39.9683333","32.7308350","866.0"
"9950","TR","Turkey","Elazig","38.6752778","39.2205544","1088.0"
"9951","TR","Turkey","Sakarya","40.7805556","30.4033337","48.0"
"9952","TR","Turkey","Gebze","40.7977778","29.4305553","162.0"
"9953","TR","Turkey","Sivas","39.7483333","37.0161095","1276.0"
"9954","TR","Turkey","Tarsus","36.9177778","34.8916664","38.0"
"9955","TR","Turkey","Trabzon","41.0050000","39.7269440","1.0"
"9956","TR","Turkey","Manisa","38.6130556","27.4261112","81.0"
"9957","TR","Turkey","Balikesir","39.6491667","27.8861103","118.0"
"9958","TR","Turkey","Adiyaman","37.7591667","38.2783318","685.0"
"9959","TR","Turkey","Esenyurt","41.0333333","28.6752777","111.0"
"9960","TR","Turkey","Kirikkale","39.8452778","33.5063896","740.0"
"9961","TR","Turkey","Osmaniye","37.0741667","36.2477760","125.0"
"9962","TR","Turkey","Corlu","41.1591667","27.7999992","161.0"
"9963","TR","Turkey","Kocaeli","40.7669444","29.9169445","95.0"
"9964","TR","Turkey","Kutahya","39.4241667","29.9833336","947.0"
"9965","TR","Turkey","Corum","40.5488889","34.9533348","821.0"
"9966","TR","Turkey","Siverek","37.7500000","39.3166656","767.0"
"9967","TR","Turkey","Isparta","37.7644444","30.5522213","1084.0"
"9968","TR","Turkey","Aydin","37.8444444","27.8458328","78.0"
"9969","TR","Turkey","Iskenderun","36.5816667","36.1650009","2.0"
"9970","TR","Turkey","Antioch","36.1988889","36.1605568","68.0"
"9971","TR","Turkey","Viransehir","37.2352778","39.7630539","578.0"
"9972","TR","Turkey","Usak","38.6800000","29.4080563","914.0"
"9973","TR","Turkey","Aksaray","38.3741667","34.0288887","961.0"
"9974","TR","Turkey","Kiziltepe","37.1933333","40.5849991","472.0"
"9975","TR","Turkey","Afyonkarahisar","38.7566667","30.5433331","1017.0"
"9976","TR","Turkey","Inegol","40.0780556","29.5133324","292.0"
"9977","TR","Turkey","Tokat","40.3138889","36.5544434","705.0"
"9978","TR","Turkey","Edirne","41.6771911","26.5559731","50.0"
"9979","TR","Turkey","Tekirdag","40.9805556","27.5149994","2.0"
"9980","TR","Turkey","Karaman","37.1811111","33.2150002","1020.0"
"9981","TR","Turkey","Nazilli","37.9125000","28.3205547","94.0"
"9982","TR","Turkey","Ordu","40.9847222","37.8788872","1.0"
"9983","TR","Turkey","Siirt","37.9272222","41.9452782","866.0"
"9984","TR","Turkey","Erzincan","39.7522222","39.4927788","1202.0"
"9985","TR","Turkey","Alanya","36.5525000","32.0024986","10.0"
"9986","TR","Turkey","Turhal","40.3875000","36.0811119","543.0"
"9987","TR","Turkey","Bandirma","40.3522222","27.9766674","72.0"
"9988","TR","Turkey","Turgutlu","38.5008333","27.7058334","56.0"
"9989","TR","Turkey","Zonguldak","41.4555556","31.7897224","56.0"
"9990","TR","Turkey","Giresun","40.9166667","38.4000015","-9999.0"
"9991","TR","Turkey","Karabuk","41.1963889","32.6255569","355.0"
"9992","TR","Turkey","Bolu","40.7358333","31.6061115","760.0"
"9993","TR","Turkey","Ceyhan","37.0247222","35.8175011","25.0"
"9994","TR","Turkey","Manavgat","36.7866667","31.4430561","3.0"
"9995","TR","Turkey","Kirsehir","39.1458333","34.1638870","1014.0"
"9996","TR","Turkey","Polatli","39.5841667","32.1472206","900.0"
"9997","TR","Turkey","Bafra","41.5677778","35.9069443","10.0"
"9998","TR","Turkey","Rize","41.0208333","40.5219460","53.0"
"9999","TR","Turkey","Eregli","37.5133343","34.0467186","1043.0"
"10000","TR","Turkey","Agri","39.7194444","43.0513878","1635.0"
"10001","TR","Turkey","Ercis","39.0238889","43.3616676","1670.0"
"10002","TR","Turkey","Nigde","37.9691667","34.6824989","1269.0"
"10003","TR","Turkey","Luleburgaz","41.4066667","27.3552780","76.0"
"10004","TR","Turkey","Korfez","40.7766667","29.7297230","-9999.0"
"10005","TR","Turkey","Nusaybin","37.0700000","41.2172203","483.0"
"10006","TR","Turkey","Salihli","38.4833333","28.1383324","99.0"
"10007","TR","Turkey","Eregli","41.2894444","31.4180565","49.0"
"10008","TR","Turkey","Kozan","37.4505556","35.8163872","117.0"
"10009","TR","Turkey","Yozgat","39.8200000","34.8044434","1297.0"
"10010","TR","Turkey","Canakkale","40.1455556","26.4063892","18.0"
"10011","TR","Turkey","Patnos","39.2347222","42.8675003","1667.0"
"10012","TR","Turkey","Akhisar","38.9219444","27.8374996","111.0"
"10013","TR","Turkey","Amasya","40.6533333","35.8330574","409.0"
"10014","TR","Turkey","Mus","38.7486111","41.4969444","1315.0"
"10015","TR","Turkey","Nizip","37.0097222","37.7941666","530.0"
"10016","TR","Turkey","Kilis","36.7161111","37.1150017","644.0"
"10017","TR","Turkey","Fatsa","41.0277778","37.5013885","1.0"
"10018","TR","Turkey","Cizre","37.3272222","42.1902771","356.0"
"10019","TR","Turkey","Bingol","38.8847222","40.4963875","1117.0"
"10020","TR","Turkey","Elbistan","38.2019444","37.1927795","1141.0"
"10021","TR","Turkey","Hakkari","37.5744444","43.7408333","1639.0"
"10022","TR","Turkey","Unye","41.1313889","37.2825012","1.0"
"10023","TR","Turkey","Kars","40.6080556","43.0974998","1746.0"
"10024","TR","Turkey","Midyat","37.4261111","41.3375015","909.0"
"10025","TR","Turkey","Nevsehir","38.6250000","34.7122231","1225.0"
"10026","TR","Turkey","Silifke","36.3777778","33.9344444","33.0"
"10027","TR","Turkey","Silopi","37.2497222","42.4694443","475.0"
"10028","TV","Tuvalu","Funafuti","-8.5166667","179.2166595","-9999.0"
"10029","TV","Tuvalu","Lolua","-5.6666667","176.1333313","-9999.0"
"10030","TV","Tuvalu","Asau","-7.5000000","178.6666718","-9999.0"
"10031","TV","Tuvalu","Tanrake","-7.2500000","177.1499939","-9999.0"
"10032","TV","Tuvalu","Tonga","-6.2833333","176.3166656","-9999.0"
"10033","UG","Uganda","Kampala","0.3155556","32.5655556","1206.0"
"10034","UG","Uganda","Gulu","2.7666667","32.3055573","1104.0"
"10035","UG","Uganda","Lira","2.2350000","32.9097214","1063.0"
"10036","UG","Uganda","Jinja","0.4244444","33.2041664","1192.0"
"10037","UG","Uganda","Bwizibwera","-0.5916667","30.6286106","1442.0"
"10038","UG","Uganda","Mbale","1.0644444","34.1794434","1161.0"
"10039","UG","Uganda","Mukono","0.3533333","32.7552795","1246.0"
"10040","UG","Uganda","Kasese","0.2300000","29.9883327","1780.0"
"10041","UG","Uganda","Masaka","-0.3127778","31.7130547","1329.0"
"10042","UG","Uganda","Entebbe","0.0644444","32.4469452","1133.0"
"10043","UG","Uganda","Njeru","0.4186111","33.1730537","1267.0"
"10044","UG","Uganda","Kitgum","3.2783333","32.8866653","929.0"
"10045","UG","Uganda","Arua","3.0191667","30.9308338","1157.0"
"10046","UG","Uganda","Iganga","0.6091667","33.4686127","1082.0"
"10047","UG","Uganda","Fort Portal","0.6938889","30.2663898","1535.0"
"10048","UG","Uganda","Mityana","0.4175000","32.0227776","1209.0"
"10049","UG","Uganda","Hoima","1.4355556","31.3436108","1139.0"
"10050","UG","Uganda","Lugazi","0.3772222","32.9197235","1204.0"
"10051","UG","Uganda","Masindi","1.6744444","31.7150002","1227.0"
"10052","UG","Uganda","Pallisa","1.1450000","33.7094460","1043.0"
"10053","UG","Uganda","Nebbi","2.4758333","31.1025009","1002.0"
"10054","UG","Uganda","Paidha","2.4166667","30.9833336","1438.0"
"10055","UG","Uganda","Luwero","0.8491667","32.4730568","1086.0"
"10056","UG","Uganda","Wobulenzi","0.7283333","32.5122223","1107.0"
"10057","UG","Uganda","Namasuba","0.6894444","32.4213905","1207.0"
"10058","UG","Uganda","Kayunga","0.7025000","32.8886108","1063.0"
"10059","UG","Uganda","Wakiso","0.4044444","32.4594460","1218.0"
"10060","UG","Uganda","Mubende","0.5891667","31.3600006","1324.0"
"10061","UG","Uganda","Kireka","0.3475000","32.6491661","1155.0"
"10062","UG","Uganda","Kamwenge","0.2111111","30.4208336","1227.0"
"10063","UG","Uganda","Bundibugyo","0.7413889","30.0416660","778.0"
"10064","UG","Uganda","Ntungamo","-0.8833333","29.6499996","1179.0"
"10065","UG","Uganda","Busembatia","0.7697222","33.6130562","1122.0"
"10066","UG","Uganda","Buwenge","0.6422222","33.1744461","1136.0"
"10067","UG","Uganda","Kiboga","0.9161111","31.7741661","1159.0"
"10068","UG","Uganda","Kamuli","0.9472222","33.1197205","1127.0"
"10069","UG","Uganda","Apac","1.9755556","32.5386124","1038.0"
"10070","UG","Uganda","Bugembe","0.4797222","33.2344437","1329.0"
"10071","UG","Uganda","Mayuge","0.4597222","33.4802780","1158.0"
"10072","UG","Uganda","Bweyogerere","0.3558333","32.6672211","1179.0"
"10073","UG","Uganda","Pader Palwo","2.8005556","33.1349983","1016.0"
"10074","UG","Uganda","Mpigi","0.2250000","32.3136101","1217.0"
"10075","UG","Uganda","Kyotera","-0.6155556","31.5174999","1218.0"
"10076","UG","Uganda","Lyantonde","-0.4030556","31.1572227","1336.0"
"10077","UG","Uganda","Kilembe","0.2000000","30.0000000","1559.0"
"10078","UG","Uganda","Masindi Port","1.6858333","32.0830574","1041.0"
"10079","UG","Uganda","Byakabanda","-0.7425000","31.4063892","1380.0"
"10080","UG","Uganda","Kajansi","0.2080556","32.5222206","1217.0"
"10081","UG","Uganda","Nakasongola","1.3088889","32.4563904","1130.0"
"10082","UG","Uganda","Kigorobya","1.6200000","31.3108330","1101.0"
"10083","UG","Uganda","Kibale","0.8000000","31.0666676","1413.0"
"10084","UG","Uganda","Margherita","0.4186111","29.8911114","4302.0"
"10085","UG","Uganda","Sembabule","-0.0772222","31.4566669","1229.0"
"10086","UG","Uganda","Kagadi","0.9605556","30.7966671","1170.0"
"10087","UG","Uganda","Amudat","1.9500000","34.9500008","1224.0"
"10088","UG","Uganda","Muhororo","0.9380556","30.7594452","1232.0"
"10089","UA","Ukraine","Kiev","50.4333333","30.5166664","169.0"
